entity_type,name,mention_count,row_count,sources,variants,spellings
PN_SURFACE,Šamaš-abī,3,3,translation_surface,Šamaš-abī,
PN_SURFACE,Iddin-ilum,3,3,translation_surface,Iddin-ilum,
PN_SURFACE,Kurub-Aššur,3,3,translation_surface,Kurub-Aššur,
PN_SURFACE,Narām-Suen,3,3,translation_surface,Narām-Suen,
PN_SURFACE,Aba,3,3,translation_surface,Aba,
PN_SURFACE,Šuzuzu,3,3,translation_surface,Šuzuzu,
PN_SURFACE,Šudāya,3,3,translation_surface,Šudāya,
PN_SURFACE,Dalaš,3,3,translation_surface,Dalaš,
PN_SURFACE,Mannum-šumšu,3,3,translation_surface,Mannum-šumšu,
PN_SURFACE,Atāya,3,3,translation_surface,Atāya,
PN_SURFACE,Aššur-šad-ilī,3,3,translation_surface,Aššur-šad-ilī,
PN_SURFACE,Šabahānum,3,3,translation_surface,Šabahānum,
PN_SURFACE,Ilī-uṣranni,3,3,translation_surface,Ilī-uṣranni,
PN_SURFACE,Muza,3,3,translation_surface,Muza,
PN_SURFACE,Kuzilānum,3,3,translation_surface,Kuzilānum,
PN_SURFACE,Abum-ilī,3,3,translation_surface,Abum-ilī,
PN_SURFACE,Uṣur-pī-Aššur,3,3,translation_surface,Uṣur-pī-Aššur,
PN_SURFACE,Dāya,3,3,translation_surface,Dāya,
PN_SURFACE,Ahuni,3,3,translation_surface,Ahuni,
PN_SURFACE,Ilī-ašranni,3,3,translation_surface,Ilī-ašranni,
PN_SURFACE,Buzāzu,3,3,translation_surface,Buzāzu,
PN_SURFACE,Kukra,3,3,translation_surface,Kukra,
PN_SURFACE,Šamaš-ennam,3,3,translation_surface,Šamaš-ennam,
PN_SURFACE,Kiliya,3,3,translation_surface,Kiliya,
PN_SURFACE,Damuma,3,3,translation_surface,Damuma,
PN_SURFACE,Tūr-Aššur,3,3,translation_surface,Tūr-Aššur,
PN_SURFACE,Kikaršan,3,3,translation_surface,Kikaršan,
PN_SURFACE,Ippilis,3,3,translation_surface,Ippilis,
PN_SURFACE,Šamaš-ṭāb,3,3,translation_surface,Šamaš-ṭāb,
PN_SURFACE,Suen-rē'ī,3,3,translation_surface,Suen-rē'ī,
PN_SURFACE,Malaba,3,3,translation_surface,Malaba,
PN_SURFACE,Šišara,3,3,translation_surface,Šišara,
PN_SURFACE,Ilī-muttabbil,3,3,translation_surface,Ilī-muttabbil,
PN_SURFACE,Nazi,3,3,translation_surface,Nazi,
PN_SURFACE,Ištar-bāni,3,3,translation_surface,Ištar-bāni,
PN_SURFACE,Ilī-tappā,3,3,translation_surface,Ilī-tappā,
PN_SURFACE,Suen,3,3,translation_surface,Suen,
PN_SURFACE,Dudu,3,3,translation_surface,Dudu,
PN_SURFACE,Azida,3,3,translation_surface,Azida,
PN_SURFACE,Wardum,3,3,translation_surface,Wardum,
PN_SURFACE,Iddin-Amurrum,3,3,translation_surface,Iddin-Amurrum,
PN_SURFACE,Abī-Anum,3,3,translation_surface,Abī-Anum,
PN_SURFACE,Tibula,2,2,translation_surface,Tibula,
PN_SURFACE,Bebe,2,2,translation_surface,Bebe,
PN_SURFACE,Aššur-bēl-šadu'e,2,2,translation_surface,Aššur-bēl-šadu'e,
PN_SURFACE,Buburānum,2,2,translation_surface,Buburānum,
PN_SURFACE,Narmak-Aššur,2,2,translation_surface,Narmak-Aššur,
PN_SURFACE,Zikur-Adad,2,2,translation_surface,Zikur-Adad,
PN_SURFACE,Aššur-ṭab,2,2,translation_surface,Aššur-ṭab,
PN_SURFACE,Kukua,2,2,translation_surface,Kukua,
PN_SURFACE,Budātum,2,2,translation_surface,Budātum,
PN_SURFACE,Suen-damiq,2,2,translation_surface,Suen-damiq,
PN_SURFACE,Ibisua,2,2,translation_surface,Ibisua,
PN_SURFACE,Kuskusum,2,2,translation_surface,Kuskusum,
PN_SURFACE,Būr-Aššur,2,2,translation_surface,Būr-Aššur,
PN_SURFACE,Kukū,2,2,translation_surface,Kukū,
PN_SURFACE,Kurub-ilī,2,2,translation_surface,Kurub-ilī,
PN_SURFACE,Ennanātum,2,2,translation_surface,Ennanātum,
PN_SURFACE,Šiliuman,2,2,translation_surface,Šiliuman,
PN_SURFACE,Walhišna,2,2,translation_surface,Walhišna,
PN_SURFACE,Parka,2,2,translation_surface,Parka,
PN_SURFACE,Zukua,2,2,translation_surface,Zukua,
PN_SURFACE,Ṭāb-pī-Aššur,2,2,translation_surface,Ṭāb-pī-Aššur,
PN_SURFACE,Išuhum,2,2,translation_surface,Išuhum,
PN_SURFACE,Aššur-šamši,2,2,translation_surface,Aššur-šamši,
PN_SURFACE,Inar,2,2,translation_surface,Inar,
PN_SURFACE,Nini,2,2,translation_surface,Nini,
PN_SURFACE,Kunila,2,2,translation_surface,Kunila,
PN_SURFACE,Buzuliya,2,2,translation_surface,Buzuliya,
PN_SURFACE,Balṭu,2,2,translation_surface,Balṭu,
PN_SURFACE,Abela,2,2,translation_surface,Abela,
PN_SURFACE,Ilī-mīšar,2,2,translation_surface,Ilī-mīšar,
PN_SURFACE,Ilī-mutabbil,2,2,translation_surface,Ilī-mutabbil,
PN_SURFACE,Zia,2,2,translation_surface,Zia,
PN_SURFACE,Daraš,2,2,translation_surface,Daraš,
PN_SURFACE,Asqūdum,2,2,translation_surface,Asqūdum,
PN_SURFACE,Puzur,2,2,translation_surface,Puzur,
PN_SURFACE,Iddin-Šamaš,2,2,translation_surface,Iddin-Šamaš,
PN_SURFACE,Šīmat-Ištar,2,2,translation_surface,Šīmat-Ištar,
PN_SURFACE,Atahšu,2,2,translation_surface,Atahšu,
PN_SURFACE,Abatanānum,2,2,translation_surface,Abatanānum,
PN_SURFACE,Agua,2,2,translation_surface,Agua,
PN_SURFACE,Kulia,2,2,translation_surface,Kulia,
PN_SURFACE,Buzuzu,2,2,translation_surface,Buzuzu,
PN_SURFACE,Nahištum,2,2,translation_surface,Nahištum,
PN_SURFACE,Šalim-Adad,2,2,translation_surface,Šalim-Adad,
PN_SURFACE,Azutāya,2,2,translation_surface,Azutāya,
PN_SURFACE,Išme-Adad,2,2,translation_surface,Išme-Adad,
PN_SURFACE,Dannum-ilī,2,2,translation_surface,Dannum-ilī,
PN_SURFACE,Eništarum,2,2,translation_surface,Eništarum,
PN_SURFACE,Enlil-bāni,2,2,translation_surface,Enlil-bāni,
PN_SURFACE,Arawa,2,2,translation_surface,Arawa,
PN_SURFACE,Daraši,2,2,translation_surface,Daraši,
PN_SURFACE,Šarrum-kēn,2,2,translation_surface,Šarrum-kēn,
PN_SURFACE,Naku,2,2,translation_surface,Naku,
PN_SURFACE,Ilī-pī-uṣur,2,2,translation_surface,Ilī-pī-uṣur,
PN_SURFACE,Irbi-Adad,2,2,translation_surface,Irbi-Adad,
PN_SURFACE,Wališra,2,2,translation_surface,Wališra,
PN_SURFACE,Zuwa,2,2,translation_surface,Zuwa,
PN_SURFACE,Kurub-Suen,2,2,translation_surface,Kurub-Suen,
PN_SURFACE,Balṭu-šar,2,2,translation_surface,Balṭu-šar,
PN_SURFACE,Amura,2,2,translation_surface,Amura,
PN_SURFACE,Amur-Suen,2,2,translation_surface,Amur-Suen,
PN_SURFACE,Tarawazi,2,2,translation_surface,Tarawazi,
PN_SURFACE,Erra-ilī,2,2,translation_surface,Erra-ilī,
PN_SURFACE,Aššur-karwa,2,2,translation_surface,Aššur-karwa,
PN_SURFACE,Kalka,2,2,translation_surface,Kalka,
PN_SURFACE,Irma-Aššur,2,2,translation_surface,Irma-Aššur,
PN_SURFACE,Amua,2,2,translation_surface,Amua,
PN_SURFACE,Ikua,2,2,translation_surface,Ikua,
PN_SURFACE,Turhala,2,2,translation_surface,Turhala,
PN_SURFACE,Amkuwa,2,2,translation_surface,Amkuwa,
PN_SURFACE,Idida,2,2,translation_surface,Idida,
PN_SURFACE,Aššur-gimlī,2,2,translation_surface,Aššur-gimlī,
PN_SURFACE,Niwala,2,2,translation_surface,Niwala,
PN_SURFACE,Manuba,2,2,translation_surface,Manuba,
PN_SURFACE,Babazua,2,2,translation_surface,Babazua,
PN_SURFACE,Aššur-balāṭī,2,2,translation_surface,Aššur-balāṭī,
PN_SURFACE,Ummaza,2,2,translation_surface,Ummaza,
PN_SURFACE,Nūr-Suen,2,2,translation_surface,Nūr-Suen,
PN_SURFACE,Šu-Nisaba,2,2,translation_surface,Šu-Nisaba,
PN_SURFACE,Aku,2,2,translation_surface,Aku,
PN_SURFACE,Atanah,2,2,translation_surface,Atanah,
PN_SURFACE,Iddin-Dagan,2,2,translation_surface,Iddin-Dagan,
PN_SURFACE,Uršiši,2,2,translation_surface,Uršiši,
PN_SURFACE,Sukuhum,2,2,translation_surface,Sukuhum,
PN_SURFACE,Akutum,2,2,translation_surface,Akutum,
PN_SURFACE,Šarrum-Adad,2,2,translation_surface,Šarrum-Adad,
PN_SURFACE,Ennam-rēṣum,2,2,translation_surface,Ennam-rēṣum,
PN_SURFACE,Šarrum-Suen,2,2,translation_surface,Šarrum-Suen,
PN_SURFACE,Suen-ilšu,2,2,translation_surface,Suen-ilšu,
PN_SURFACE,Mala,2,2,translation_surface,Mala,
PN_SURFACE,Kulumāya,2,2,translation_surface,Kulumāya,
PN_SURFACE,Emeni,2,2,translation_surface,Emeni,
PN_SURFACE,Akusānum,2,2,translation_surface,Akusānum,
PN_SURFACE,Akitaya,2,2,translation_surface,Akitaya,
PN_SURFACE,Agaya,2,2,translation_surface,Agaya,
PN_SURFACE,Kibal,2,2,translation_surface,Kibal,
PN_SURFACE,Latarak,2,2,translation_surface,Latarak,
PN_SURFACE,Iddin-Erra,2,2,translation_surface,Iddin-Erra,
PN_SURFACE,Šamaš-tappā'ī,1,1,translation_surface,Šamaš-tappā'ī,
PN_SURFACE,Aššur-bēl-malkim,1,1,translation_surface,Aššur-bēl-malkim,
PN_SURFACE,Ikra,1,1,translation_surface,Ikra,
PN_SURFACE,Šakṣum,1,1,translation_surface,Šakṣum,
PN_SURFACE,Karnikašu,1,1,translation_surface,Karnikašu,
PN_SURFACE,Buzazu,1,1,translation_surface,Buzazu,
PN_SURFACE,Abi-lamassi,1,1,translation_surface,Abi-lamassi,
PN_SURFACE,Nimar-Suen,1,1,translation_surface,Nimar-Suen,
PN_SURFACE,Adad-bani,1,1,translation_surface,Adad-bani,
PN_SURFACE,Puzur-malasu,1,1,translation_surface,Puzur-malasu,
PN_SURFACE,Ennam-Wēr,1,1,translation_surface,Ennam-Wēr,
PN_SURFACE,Arunahšu,1,1,translation_surface,Arunahšu,
PN_SURFACE,Meari,1,1,translation_surface,Meari,
PN_SURFACE,Ama,1,1,translation_surface,Ama,
PN_SURFACE,Dumuq-Ištar,1,1,translation_surface,Dumuq-Ištar,
PN_SURFACE,Itūr-kēn,1,1,translation_surface,Itūr-kēn,
PN_SURFACE,Warad-ilī,1,1,translation_surface,Warad-ilī,
PN_SURFACE,Šimašitiša,1,1,translation_surface,Šimašitiša,
PN_SURFACE,Butkum,1,1,translation_surface,Butkum,
PN_SURFACE,Išuah,1,1,translation_surface,Išuah,
PN_SURFACE,Aššur-iddin,1,1,translation_surface,Aššur-iddin,
PN_SURFACE,Tarhuala,1,1,translation_surface,Tarhuala,
PN_SURFACE,Ilī-ellitī,1,1,translation_surface,Ilī-ellitī,
PN_SURFACE,Babaya,1,1,translation_surface,Babaya,
PN_SURFACE,Rabi-Aššur,1,1,translation_surface,Rabi-Aššur,
PN_SURFACE,Šarakšuna,1,1,translation_surface,Šarakšuna,
PN_SURFACE,Adad-damiq,1,1,translation_surface,Adad-damiq,
PN_SURFACE,Puzurkunu,1,1,translation_surface,Puzurkunu,
PN_SURFACE,Ziki,1,1,translation_surface,Ziki,
PN_SURFACE,Inah,1,1,translation_surface,Inah,
PN_SURFACE,Anu,1,1,translation_surface,Anu,
PN_SURFACE,Puzur-iliya,1,1,translation_surface,Puzur-iliya,
PN_SURFACE,Alulāya,1,1,translation_surface,Alulāya,
PN_SURFACE,Tanušta,1,1,translation_surface,Tanušta,
PN_SURFACE,Utaya,1,1,translation_surface,Utaya,
PN_SURFACE,Kim-Aššur,1,1,translation_surface,Kim-Aššur,
PN_SURFACE,Liwiru,1,1,translation_surface,Liwiru,
PN_SURFACE,Talhama,1,1,translation_surface,Talhama,
PN_SURFACE,Kašši,1,1,translation_surface,Kašši,
PN_SURFACE,Kuzizi,1,1,translation_surface,Kuzizi,
PN_SURFACE,Bašu,1,1,translation_surface,Bašu,
PN_SURFACE,Kuzari,1,1,translation_surface,Kuzari,
PN_SURFACE,Ilī-malkī,1,1,translation_surface,Ilī-malkī,
PN_SURFACE,Alitum,1,1,translation_surface,Alitum,
PN_SURFACE,Urmeša,1,1,translation_surface,Urmeša,
PN_SURFACE,Šumi-abia,1,1,translation_surface,Šumi-abia,
PN_SURFACE,Artama,1,1,translation_surface,Artama,
PN_SURFACE,Karawa,1,1,translation_surface,Karawa,
PN_SURFACE,Ea-bāštī,1,1,translation_surface,Ea-bāštī,
PN_SURFACE,Kanwarta,1,1,translation_surface,Kanwarta,
PN_SURFACE,Kadutala,1,1,translation_surface,Kadutala,
PN_SURFACE,Ilī-imittī,1,1,translation_surface,Ilī-imittī,
PN_SURFACE,Ašašabi,1,1,translation_surface,Ašašabi,
PN_SURFACE,Belanum,1,1,translation_surface,Belanum,
PN_SURFACE,Titinatal,1,1,translation_surface,Titinatal,
PN_SURFACE,Waliwali,1,1,translation_surface,Waliwali,
PN_SURFACE,Abī-wēdum,1,1,translation_surface,Abī-wēdum,
PN_SURFACE,Šilmašu,1,1,translation_surface,Šilmašu,
PN_SURFACE,Šuma-libši,1,1,translation_surface,Šuma-libši,
PN_SURFACE,Emmertum,1,1,translation_surface,Emmertum,
PN_SURFACE,Bēlassunu,1,1,translation_surface,Bēlassunu,
PN_SURFACE,Kurkurānum,1,1,translation_surface,Kurkurānum,
PN_SURFACE,Šuppi-numan,1,1,translation_surface,Šuppi-numan,
PN_SURFACE,Aššur-rē’ī,1,1,translation_surface,Aššur-rē’ī,
PN_SURFACE,Ilī-mālik,1,1,translation_surface,Ilī-mālik,
PN_SURFACE,Zalidi,1,1,translation_surface,Zalidi,
PN_SURFACE,Šusāya,1,1,translation_surface,Šusāya,
PN_SURFACE,Šarrum-Šamaš,1,1,translation_surface,Šarrum-Šamaš,
PN_SURFACE,Iṣmid-ilum,1,1,translation_surface,Iṣmid-ilum,
PN_SURFACE,Kuzuzārum,1,1,translation_surface,Kuzuzārum,
PN_SURFACE,Imlik-Aššur,1,1,translation_surface,Imlik-Aššur,
PN_SURFACE,Kalamur,1,1,translation_surface,Kalamur,
PN_SURFACE,Šāt-Ea,1,1,translation_surface,Šāt-Ea,
PN_SURFACE,Zidani,1,1,translation_surface,Zidani,
PN_SURFACE,Anuguti,1,1,translation_surface,Anuguti,
PN_SURFACE,Nanahi,1,1,translation_surface,Nanahi,
PN_SURFACE,Šubrum,1,1,translation_surface,Šubrum,
PN_SURFACE,Apdagi,1,1,translation_surface,Apdagi,
PN_SURFACE,Šuppiahšu,1,1,translation_surface,Šuppiahšu,
PN_SURFACE,Babašiba,1,1,translation_surface,Babašiba,
PN_SURFACE,Nikkilet,1,1,translation_surface,Nikkilet,
PN_SURFACE,Aha,1,1,translation_surface,Aha,
PN_SURFACE,Šamaš-taklāku,1,1,translation_surface,Šamaš-taklāku,
PN_SURFACE,Abī-baštī,1,1,translation_surface,Abī-baštī,
PN_SURFACE,Hudida,1,1,translation_surface,Hudida,
PN_SURFACE,Ṭāb-pī-Anum,1,1,translation_surface,Ṭāb-pī-Anum,
PN_SURFACE,Tizar-uman,1,1,translation_surface,Tizar-uman,
PN_SURFACE,Harša,1,1,translation_surface,Harša,
PN_SURFACE,Kurašmiš,1,1,translation_surface,Kurašmiš,
PN_SURFACE,Šezur,1,1,translation_surface,Šezur,
PN_SURFACE,Kazuba,1,1,translation_surface,Kazuba,
PN_SURFACE,Ašuwan,1,1,translation_surface,Ašuwan,
PN_SURFACE,Ašuan,1,1,translation_surface,Ašuan,
PN_SURFACE,Abuna,1,1,translation_surface,Abuna,
PN_SURFACE,Puzur-Lama,1,1,translation_surface,Puzur-Lama,
PN_SURFACE,Urāya,1,1,translation_surface,Urāya,
PN_SURFACE,Dan-Ea,1,1,translation_surface,Dan-Ea,
PN_SURFACE,Abu-waqar,1,1,translation_surface,Abu-waqar,
PN_SURFACE,Šariša,1,1,translation_surface,Šariša,
PN_SURFACE,Usmû,1,1,translation_surface,Usmû,
PN_SURFACE,Alā,1,1,translation_surface,Alā,
PN_SURFACE,Babali,1,1,translation_surface,Babali,
PN_SURFACE,Emua,1,1,translation_surface,Emua,
PN_SURFACE,Ippalu,1,1,translation_surface,Ippalu,
PN_SURFACE,Buzutāya,1,1,translation_surface,Buzutāya,
PN_SURFACE,Ilī-ellat,1,1,translation_surface,Ilī-ellat,
PN_SURFACE,Anum-ilī,1,1,translation_surface,Anum-ilī,
PN_SURFACE,Šāt-Aššur,1,1,translation_surface,Šāt-Aššur,
PN_SURFACE,Arašihatal,1,1,translation_surface,Arašihatal,
PN_SURFACE,Manum,1,1,translation_surface,Manum,
PN_SURFACE,Tiltitiš,1,1,translation_surface,Tiltitiš,
PN_SURFACE,Wawali,1,1,translation_surface,Wawali,
PN_SURFACE,Hinnāya,1,1,translation_surface,Hinnāya,
PN_SURFACE,Ištar-bāštī,1,1,translation_surface,Ištar-bāštī,
PN_SURFACE,Anah-Ištar,1,1,translation_surface,Anah-Ištar,
PN_SURFACE,Kanani,1,1,translation_surface,Kanani,
PN_SURFACE,Unapše,1,1,translation_surface,Unapše,
PN_SURFACE,Abduata,1,1,translation_surface,Abduata,
PN_SURFACE,Abdu,1,1,translation_surface,Abdu,
PN_SURFACE,Alulur,1,1,translation_surface,Alulur,
PN_SURFACE,Kurkur,1,1,translation_surface,Kurkur,
PN_SURFACE,Tarikuda,1,1,translation_surface,Tarikuda,
PN_SURFACE,Kizi,1,1,translation_surface,Kizi,
PN_SURFACE,Iddin-Dagān,1,1,translation_surface,Iddin-Dagān,
PN_SURFACE,Abi-ili,1,1,translation_surface,Abi-ili,
PN_SURFACE,Taki,1,1,translation_surface,Taki,
PN_SURFACE,Kuprurak,1,1,translation_surface,Kuprurak,
PN_SURFACE,Bazaza,1,1,translation_surface,Bazaza,
PN_SURFACE,Akuka,1,1,translation_surface,Akuka,
PN_SURFACE,Lamassatum,1,1,translation_surface,Lamassatum,
PN_SURFACE,Pušqānum,1,1,translation_surface,Pušqānum,
PN_SURFACE,Kukidi,1,1,translation_surface,Kukidi,
PN_SURFACE,Pazuzu,1,1,translation_surface,Pazuzu,
PN_SURFACE,Ištar-puzrī,1,1,translation_surface,Ištar-puzrī,
PN_SURFACE,Zikur-ilī,1,1,translation_surface,Zikur-ilī,
PN_SURFACE,Zaza,1,1,translation_surface,Zaza,
PN_SURFACE,Akuku,1,1,translation_surface,Akuku,
PN_SURFACE,Nar'am-Ea,1,1,translation_surface,Nar'am-Ea,
PN_SURFACE,Kuluklu,1,1,translation_surface,Kuluklu,
PN_SURFACE,Ibni-Šamaš,1,1,translation_surface,Ibni-Šamaš,
PN_SURFACE,Zumu,1,1,translation_surface,Zumu,
PN_SURFACE,Karzilili,1,1,translation_surface,Karzilili,
PN_SURFACE,Idaya,1,1,translation_surface,Idaya,
PN_SURFACE,Ahuša,1,1,translation_surface,Ahuša,
PN_SURFACE,Iddin-Nirah,1,1,translation_surface,Iddin-Nirah,
PN_SURFACE,Ea,1,1,translation_surface,Ea,
PN_SURFACE,Zizizi,1,1,translation_surface,Zizizi,
PN_SURFACE,Abušalim,1,1,translation_surface,Abušalim,
PN_SURFACE,Anisaba,1,1,translation_surface,Anisaba,
PN_SURFACE,Duli,1,1,translation_surface,Duli,
PN_SURFACE,Nikur,1,1,translation_surface,Nikur,
PN_SURFACE,Tali,1,1,translation_surface,Tali,
PN_SURFACE,Iddin-ilī,1,1,translation_surface,Iddin-ilī,
PN_SURFACE,Eruni-Adad,1,1,translation_surface,Eruni-Adad,
PN_SURFACE,Šāt-Adad,1,1,translation_surface,Šāt-Adad,
PN_SURFACE,Buzizi,1,1,translation_surface,Buzizi,
PN_SURFACE,Puzur-Ea,1,1,translation_surface,Puzur-Ea,
PN_SURFACE,Bazi,1,1,translation_surface,Bazi,
PN_SURFACE,Puzur-Wēr,1,1,translation_surface,Puzur-Wēr,
PN_SURFACE,Eruzi,1,1,translation_surface,Eruzi,
PN_SURFACE,Babala,1,1,translation_surface,Babala,
PN_SURFACE,Zunanadi,1,1,translation_surface,Zunanadi,
PN_SURFACE,Tarīš-mātum,1,1,translation_surface,Tarīš-mātum,
PN_SURFACE,Ṣillia,1,1,translation_surface,Ṣillia,
PN_SURFACE,Bēlum-rabi,1,1,translation_surface,Bēlum-rabi,
PN_SURFACE,Puzur-lah,1,1,translation_surface,Puzur-lah,
PN_SURFACE,Ilaliuman,1,1,translation_surface,Ilaliuman,
PN_SURFACE,Šamaš-rē'ī,1,1,translation_surface,Šamaš-rē'ī,
PN_SURFACE,Hudu-bēlī,1,1,translation_surface,Hudu-bēlī,
PN_SURFACE,Pilah-Anum,1,1,translation_surface,Pilah-Anum,
PN_SURFACE,Ewarnum,1,1,translation_surface,Ewarnum,
PN_SURFACE,Zizum,1,1,translation_surface,Zizum,
PN_SURFACE,Azul,1,1,translation_surface,Azul,
PN_SURFACE,Muanika,1,1,translation_surface,Muanika,
PN_SURFACE,Taziza,1,1,translation_surface,Taziza,
PN_SURFACE,Šuliman,1,1,translation_surface,Šuliman,
PN_SURFACE,Lurmea,1,1,translation_surface,Lurmea,
PN_SURFACE,Tamnia,1,1,translation_surface,Tamnia,
PN_SURFACE,Kalanašar,1,1,translation_surface,Kalanašar,
PN_SURFACE,Uštahšušar,1,1,translation_surface,Uštahšušar,
PN_SURFACE,Ilī-rabi,1,1,translation_surface,Ilī-rabi,
PN_SURFACE,Dādum,1,1,translation_surface,Dādum,
PN_SURFACE,Uzu,1,1,translation_surface,Uzu,
PN_SURFACE,Kida,1,1,translation_surface,Kida,
PN_SURFACE,Iku,1,1,translation_surface,Iku,
PN_SURFACE,Išdu-kēn,1,1,translation_surface,Išdu-kēn,
PN_SURFACE,Šuppinuman,1,1,translation_surface,Šuppinuman,
PN_SURFACE,Alutani,1,1,translation_surface,Alutani,
PN_SURFACE,Hurdunani,1,1,translation_surface,Hurdunani,
PN_SURFACE,Nanali,1,1,translation_surface,Nanali,
PN_SURFACE,Dumeni,1,1,translation_surface,Dumeni,
PN_SURFACE,Abubu,1,1,translation_surface,Abubu,
PN_SURFACE,Kuluman,1,1,translation_surface,Kuluman,
PN_SURFACE,Kilinuman,1,1,translation_surface,Kilinuman,
PN_SURFACE,Kududu,1,1,translation_surface,Kududu,
PN_SURFACE,Pithana,1,1,translation_surface,Pithana,
PN_SURFACE,Šamaš-nāṣir,1,1,translation_surface,Šamaš-nāṣir,
PN_SURFACE,Dadum,1,1,translation_surface,Dadum,
PN_SURFACE,Lālum,1,1,translation_surface,Lālum,
PN_SURFACE,Kudānum,1,1,translation_surface,Kudānum,
PN_SURFACE,Šazua,1,1,translation_surface,Šazua,
PN_SURFACE,Damiq-pi-Aššur,1,1,translation_surface,Damiq-pi-Aššur,
PN_SURFACE,Ababayai,1,1,translation_surface,Ababayai,
PN_SURFACE,Ṭāb-ilī,1,1,translation_surface,Ṭāb-ilī,
PN_SURFACE,Dān-Ea,1,1,translation_surface,Dān-Ea,
PN_SURFACE,Labarša,1,1,translation_surface,Labarša,
PN_SURFACE,Usānum,1,1,translation_surface,Usānum,
PN_SURFACE,Bēlī-ṭāb,1,1,translation_surface,Bēlī-ṭāb,
PN_SURFACE,Šuppibra,1,1,translation_surface,Šuppibra,
PN_SURFACE,Zaba,1,1,translation_surface,Zaba,
PN_SURFACE,Mannuba,1,1,translation_surface,Mannuba,
PN_SURFACE,Maršana,1,1,translation_surface,Maršana,
PN_SURFACE,Marušala,1,1,translation_surface,Marušala,
PN_SURFACE,Alwana,1,1,translation_surface,Alwana,
PN_SURFACE,Qardum-Adad,1,1,translation_surface,Qardum-Adad,
PN_SURFACE,Buzu,1,1,translation_surface,Buzu,
PN_SURFACE,Kukuzi,1,1,translation_surface,Kukuzi,
PN_SURFACE,Uzinum,1,1,translation_surface,Uzinum,
PN_SURFACE,Nūr-Ištar,1,1,translation_surface,Nūr-Ištar,
PN_SURFACE,Ikraya,1,1,translation_surface,Ikraya,
PN_SURFACE,Ikūn-mīšar,1,1,translation_surface,Ikūn-mīšar,
PN_SURFACE,Ididi,1,1,translation_surface,Ididi,
PN_SURFACE,Nūr-ilī,1,1,translation_surface,Nūr-ilī,
PN_SURFACE,Ibni-Suen,1,1,translation_surface,Ibni-Suen,
PN_SURFACE,Šahišnuman,1,1,translation_surface,Šahišnuman,
PN_SURFACE,Tumana,1,1,translation_surface,Tumana,
PN_SURFACE,Unuba,1,1,translation_surface,Unuba,
PN_SURFACE,Izēzam-ilī,1,1,translation_surface,Izēzam-ilī,
PN_SURFACE,Nakiled,1,1,translation_surface,Nakiled,
PN_SURFACE,Adallal,1,1,translation_surface,Adallal,
PN_SURFACE,Kakua,1,1,translation_surface,Kakua,
PN_SURFACE,Enam-Aššur,1,1,translation_surface,Enam-Aššur,
PN_SURFACE,Dumana,1,1,translation_surface,Dumana,
PN_SURFACE,Šamaš,1,1,translation_surface,Šamaš,
PN_SURFACE,Abarsisum,1,1,translation_surface,Abarsisum,
PN_SURFACE,Edišin,1,1,translation_surface,Edišin,
PN_SURFACE,Bēlu-dan,1,1,translation_surface,Bēlu-dan,
PN_SURFACE,Ennam-Ištar,1,1,translation_surface,Ennam-Ištar,
PN_SURFACE,Ilšu-dan,1,1,translation_surface,Ilšu-dan,
PN_SURFACE,Ilum-idī,1,1,translation_surface,Ilum-idī,
PN_SURFACE,Duduna,1,1,translation_surface,Duduna,
PN_SURFACE,Ilī-idī,1,1,translation_surface,Ilī-idī,
PN_SURFACE,Akazi,1,1,translation_surface,Akazi,
PN_SURFACE,Ikūnu,1,1,translation_surface,Ikūnu,
PN_SURFACE,Karria,1,1,translation_surface,Karria,
PN_SURFACE,Libbi-Ištar,1,1,translation_surface,Libbi-Ištar,
PN_SURFACE,Ilina,1,1,translation_surface,Ilina,
PN_SURFACE,Adad-rē'ī,1,1,translation_surface,Adad-rē'ī,
GN_SURFACE,Šalatuwar,22,22,translation_surface,Šalatuwar,
GN_SURFACE,Kuburnat,20,20,translation_surface,Kuburnat,
GN_SURFACE,Tumliya,16,16,translation_surface,Tumliya,
GN_SURFACE,Zalpa,15,15,translation_surface,Zalpa,
GN_SURFACE,Assur,14,14,translation_surface,Assur,
GN_SURFACE,Mamma,14,14,translation_surface,Mamma,
GN_SURFACE,Timelkiya,11,11,translation_surface,Timelkiya,
GN_SURFACE,Ulama,8,8,translation_surface,Ulama,
GN_SURFACE,Tišmurna,8,8,translation_surface,Tišmurna,
GN_SURFACE,Kuššara,7,7,translation_surface,Kuššara,
GN_SURFACE,Tegarama,7,7,translation_surface,Tegarama,
GN_SURFACE,Tawiniya,5,5,translation_surface,Tawiniya,
GN_SURFACE,Uršu,2,2,translation_surface,Uršu,
GN_SURFACE,Kaneš,2,2,translation_surface,Kaneš,
GN_SURFACE,Tumeliya,1,1,translation_surface,Tumeliya,
GN_SURFACE,Unapse,1,1,translation_surface,Unapse,
GN_SURFACE,Unapše,1,1,translation_surface,Unapše,
GN_SURFACE,Qaṭṭara,1,1,translation_surface,Qaṭṭara,
GN_SURFACE,Ušša,1,1,translation_surface,Ušša,
GN_SURFACE,Wazida,1,1,translation_surface,Wazida,
GN_SURFACE,Unipsum,1,1,translation_surface,Unipsum,
GN_SURFACE,Kunanamit,1,1,translation_surface,Kunanamit,
